status_id,status_message,status_published
457376154351363_547742805314697,"We asked  for your top tips on preparing for Christmas and Anna Hewitt was our winner! Anna suggested that we keep notes throughout the year on potential gift ideas mentioned by friends and family to avoid any last-minute present-buying stress. For more advice on planning a fluster-free Christmas, read our article: 

http://bit.ly/18axj8Q",2013-11-21 11:07:11
457376154351363_547005285388449,Not a happy customer. I have been told as we want to change policy over to another vehicle we will have to pay25 pounds or 50 pounds to cancel. When given the details of the new price I found the advisor very pushy!my husband called today and was questioned as to why he would need to call myself as the agent was trying to sell a more cover!when he called back the systems are down and told to call back in 2hours no call back offered.Will not be using Marks and Spencer again.,2013-11-20 05:39:51
457376154351363_546822678740043,Why is Credit Card portlet temporarily disabled?,2013-11-19 18:48:15
457376154351363_546652875423690,"Here’s a 1934 photo showing an Art Deco-era M&S store. Today it also boasts an M&S Bank branch.

Can you guess which store it is?",2013-11-19 11:41:55
457376154351363_546209948801316,"Started your Christmas shopping this weekend? Find out what kind of wrapper you are and get a head start on your gift wrapping...

http://social.marksandspencer.com/interiors/what-type-of-gift-wrapper-are-you/",2013-11-18 13:01:39
457376154351363_545538735535104,Why is your insurance customer service phone number not working? 0844 412 2157? Need some info urgently!,2013-11-17 05:21:04
457376154351363_544723548949956,"Planning for the festive season is already underway for many, let us know your top tip for preparing for Christmas, the best one will win a £50 M&S gift card!

http://bit.ly/18axj8Q",2013-11-15 11:49:23
457376154351363_544718022283842,"Hi, I've just been told by one of your call centre team that M&S credit cards are no longer available with a Contactless Payment chip in them. Is that correct?",2013-11-15 11:30:14
457376154351363_544187402336904,"please can you tell me which browser the banking internet site is most compatible with. it seems whichever one I use I can't access all of the parts I need to. thanks!
",2013-11-14 15:07:57
457376154351363_543584889063822,"If you have a current account or credit card, you will have just received your latest reward mailing. 

Are you going to treat yourself - or pick up something for a loved one for Christmas? 

Tell us below what you have your eye on...",2013-11-13 11:37:02
457376154351363_543132482442396,"Last week only one of you successfully guessed where our vintage M&S branch and bank photo was taken - are you up for the challenge again?

Here's a current street scene of an M&S branch with a bank inside - but with the store shown in 1950. Can you identify where it is?",2013-11-12 12:34:27
457376154351363_543123442443300,,2013-11-12 12:09:56
457376154351363_543109379111373,I decided to change my car insurance when I purchased a new car.  There was a £50 cancellation fee from M&S which the new insurer agreed to cover on providing proof.  I have made 4 telephone calls and on each occasion was advised that a letter would be sent to me. After 6 weeks NOTHING.  M&S Bank customer service is abysmal.  Unfortunately this poor service reflects on the retail division.,2013-11-12 11:39:39
457376154351363_542644555824522,"Winter proper is fast approaching - and we've got a £50 M&S voucher for the best tip on how to prepare as the temperature falls. 

Read our article for our hints…and tell us yours below to win.

http://bit.ly/1i1AxiN",2013-11-11 12:30:59
457376154351363_542162065872771,"I have shopped in M&S now for years but have recently been disgusted by their treatment of me or perhaps more so M&S banks treatment! I wanted to purchase a sofa and chair and went through the whole process of filling out the forms for the finance deal (30 mins this took) only to be informed that M&S bank would not accept my Irish passport as a form of ID?? I'm a homeowner, have a full time job and my passport address is linked to the house but still no joy! I sent an email and was told M&S bank would reply in 5 working days- that was nearly 2 weeks ago and still nothing !! This happened in Belfast to a lady and because she went to the papers she was offered a grovelling apology, flowers and a voucher with the assurance from M&S that this would never happen again! All I wanted was a reply to an email.. Perhaps I should have went to the papers also!! Won't spend my money there again!! Is there any chance that someone from M&S bank could explain this policy? ",2013-11-10 12:05:43
457376154351363_541233902632254,Is there any Android app for M & S bank?,2013-11-08 16:56:57
457376154351363_541222452633399,"Hi,
I applied for a card and received an email to confirm I have been accepted, but nothing has arrived. What do I do?",2013-11-08 16:19:35
457376154351363_541135989308712,"Congratulations and happy anniversary to M&S Bank London Colney which celebrates its first birthday today! 

Are any of you local customers at this branch?",2013-11-08 12:21:01
457376154351363_541063699315941,,2013-11-08 08:45:17
457376154351363_540817866007191,Your credit card is beyond rubbish; every time I try to buy items online payment won't go through and your fraud department is ridiculously overzealous and incapable of unblocking cards that are in the possession of their owner. ,2013-11-07 16:58:49
457376154351363_540666356022342,can not register for online banking it says systems are down do you know when they will be up and running?,2013-11-07 10:40:02
457376154351363_539776072778037,"We had fun with our sparklers last night! We would love to hear what everyone got up to.

Did you shy away from the cold or did you embrace bonfire night?",2013-11-06 08:23:24
457376154351363_539461589476152,"I am being harassed at my home landline phone by Marks and Spencer chasing a debtor with another name. Please stop these automated phone calls at once. By dialling 1 at the end of the call, I have twice spoken to your reps and told them that I do not know this person, that I have lived in my home since 1999, and have had the phone number for about a year. As a regular M&S customer, I find it extremely distressing to be chased for the debt of another person by a company in whom I have had a lot of confidence until now.",2013-11-05 16:56:15
457376154351363_539284359493875,"Got your sparklers ready for tonight? Stay safe, and tell us what you have planned.",2013-11-05 10:16:43
457376154351363_538860742869570,"Well done if you identified the Birmingham High Street branch we posted on Friday. By the 1950s this picture shows the store had started to resemble the one we know today - but with the addition of an M&S Bank branch, it's changed even more for the 21st century.",2013-11-04 12:14:46
457376154351363_538476792907965,"I want to confirm something about your credit card terms. Your offer says ""15 months' shopping with no interest to pay"". Does it mean, that e.g. if I get a card and spend all my credit in the first month, and I only pay that back before the first 15 months ends, I don't have to pay any interest or fee, apart from the original amount I've spent? Because there is another statement ""Up to 55 days' interest free credit"", which is on the contrary, but I assume it applies only after the first 15 months passed. Is that correct?",2013-11-03 16:13:37
457376154351363_537285503027094,"Here's a picture of an M&S store, taken exactly one hundred years ago! Times have certainly changed - the current store now features an M&S Bank branch! 

Can you identify where it is?",2013-11-01 11:02:30
457376154351363_536362036452774,"Hello,

Do you offer a cheque book on your current account?

Thanks
",2013-10-30 15:18:43
